order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone
2987,10.27,24,1622,0,1,28,1,0,East
2988,9.7,52,2074,0,4,15,7,1,North
2989,6.34,50,333,0,4,25,16,1,South
2990,7.01,26,2049,0,1,11,11,1,East
2991,2.2,45,1456,0,4,24,12,1,North
2992,8.36,28,1688,1,4,1,3,0,West
2993,9.68,22,591,0,4,10,19,0,North
2994,9.81,56,1254,1,5,17,17,0,South
2995,6.91,20,436,0,5,20,16,1,East
2996,1.71,59,571,0,4,27,15,0,West
2997,5.23,49,840,0,1,4,6,0,North
2998,6.68,46,2196,0,2,29,6,0,East
2999,9.4,17,1835,1,1,8,8,0,West
