order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone,cost_per_order,sla_violation
2332,2.6,14,2220,1,4,19,5,1,South,41.8,0
2333,9.47,24,1911,1,3,20,1,0,South,111.76,0
2334,4.76,13,217,0,4,10,2,1,East,57.58,0
2335,2.32,10,688,0,3,21,15,0,North,33.56,0
2336,5.35,20,2387,1,5,28,2,1,North,72.8,0
2337,2.99,53,2256,1,3,8,2,1,South,103.42,1
2338,6.64,13,698,0,3,6,10,1,South,72.62,0
2339,3.7,51,594,1,5,14,19,1,North,106.1,1
2340,2.89,38,326,1,3,29,16,1,North,80.12,1
2341,10.21,19,2179,1,3,25,11,0,West,110.18,0
2342,8.22,56,1437,1,5,16,2,0,West,149.76,1
2343,11.77,46,1976,0,1,1,2,0,West,163.16,1
2344,10.03,33,1667,1,5,7,16,1,North,129.74,1
2345,9.55,60,606,0,5,20,20,0,West,166.4,1
2346,9.83,32,965,0,2,10,10,0,North,126.64,1
2347,5.85,16,1887,0,5,3,17,1,North,70.8,0
2348,7.44,33,423,1,2,16,2,0,East,109.02000000000001,1
2349,3.88,45,668,1,1,27,3,0,South,98.53999999999999,1
2350,3.69,53,333,1,4,29,9,1,South,109.02,1
2351,7.41,20,504,1,3,22,10,1,South,89.28,0
2352,10.93,47,1763,0,2,14,4,0,West,157.94,1
2353,10.71,47,2129,0,2,16,15,0,North,156.18,1
2354,11.47,33,378,0,3,5,20,1,West,141.26,1
2355,7.95,58,2073,1,1,30,20,1,South,150.6,1
2356,9.44,39,2413,1,4,13,9,1,East,134.01999999999998,1
2357,7.53,33,1392,1,3,22,5,0,West,109.74000000000001,1
2358,5.21,42,2247,0,5,13,11,0,East,104.68,1
2359,10.15,26,835,1,4,29,6,0,South,120.2,0
2360,5.96,54,1854,0,1,26,2,1,East,128.68,1
2361,1.46,54,2128,0,5,27,5,0,East,92.68,1
2362,9.96,35,2342,0,3,17,16,0,North,132.18,1
2363,8.66,28,548,1,3,24,12,1,West,111.28,0
2364,2.88,56,483,0,4,20,16,1,East,107.03999999999999,1
2365,2.04,40,1066,0,2,11,14,1,South,76.32,1
2366,4.3,44,233,0,1,2,9,0,West,100.4,1
2367,11.15,21,2133,1,1,24,20,1,East,120.7,0
2368,10.04,54,1871,0,4,22,17,1,West,161.32,1
2369,2.09,36,1062,1,2,4,19,1,West,70.72,1
2370,3.62,53,1448,1,3,3,19,0,West,108.46000000000001,1
2371,9.56,50,804,1,3,9,18,1,West,151.48000000000002,1
2372,1.59,12,779,1,1,6,18,1,South,30.72,0
2373,6.86,33,1176,0,2,4,9,0,East,104.38,1
2374,3.2,30,1677,0,2,19,11,1,South,70.6,0
2375,9.78,25,295,0,5,23,5,1,North,115.74,0
2376,3.94,52,1817,1,2,21,3,1,East,109.52,1
2377,11.2,49,1179,0,1,16,10,1,South,163.1,1
2378,8.0,46,291,1,5,0,1,1,South,133.0,1
2379,10.4,51,1731,0,1,18,12,0,South,159.7,1
2380,9.35,22,1971,1,4,7,1,1,South,107.8,0
2381,6.96,55,1562,1,3,5,9,1,East,138.18,1
2382,6.02,22,1268,0,2,20,2,0,West,81.16,0
2383,3.23,18,1728,0,2,13,7,0,West,52.84,0
2384,5.5,50,2093,0,4,21,11,0,East,119.0,1
2385,5.66,34,2188,0,4,4,9,1,East,96.28,1
2386,10.27,37,1764,0,3,8,2,0,North,137.66,1
2387,4.29,31,897,0,4,30,1,0,East,80.82,1
2388,11.94,49,629,0,5,15,10,1,East,169.01999999999998,1
2389,5.98,52,319,0,4,1,4,1,South,125.84,1
2390,5.25,42,608,1,2,27,7,1,East,105.0,1
2391,1.83,43,1164,1,3,17,3,0,East,79.14,1
2392,7.8,12,1435,0,1,14,9,0,South,80.4,0
2393,10.45,39,1505,1,4,16,15,0,East,142.1,1
2394,5.96,12,691,1,5,13,1,0,West,65.68,0
2395,4.21,19,378,1,4,28,7,1,East,62.18,0
2396,8.86,28,2441,1,3,6,18,0,West,112.88,0
2397,11.84,36,1067,1,1,4,9,0,East,148.72,1
2398,2.65,21,829,0,1,19,13,0,West,52.7,0
2399,3.28,35,312,1,4,0,14,1,South,78.74,1
2400,7.33,57,1955,1,3,11,12,0,West,144.14,1
2401,10.62,31,1319,1,3,8,6,0,East,131.45999999999998,1
2402,11.74,59,2029,0,1,30,2,0,East,182.42000000000002,1
2403,1.71,28,384,1,5,21,13,0,North,55.68,0
2404,1.03,30,2010,0,4,10,11,1,North,53.24,0
2405,3.01,42,1063,0,1,22,7,0,West,87.08,1
2406,5.47,11,1339,0,5,7,17,0,South,60.26,0
2407,7.32,24,1781,1,4,24,20,0,South,94.56,0
2408,5.36,55,2426,1,4,7,11,1,West,125.38,1
2409,11.06,51,2245,0,4,0,5,0,East,164.98000000000002,1
2410,9.38,32,429,1,2,10,2,0,East,123.04,1
2411,7.35,24,1321,0,2,11,2,0,West,94.8,0
2412,3.07,34,1952,0,2,27,6,0,North,75.56,1
2413,5.77,52,2465,0,5,7,14,0,South,124.16,1
2414,3.99,41,1937,0,3,25,15,0,West,93.42,1
2415,3.64,42,2465,0,3,18,10,1,West,92.12,1
2416,1.25,10,1353,1,3,19,10,1,West,25.0,0
2417,8.93,41,1391,1,3,10,19,1,South,132.94,1
2418,8.77,17,1878,0,3,7,20,1,West,95.66,0
2419,7.49,19,2483,1,1,15,5,1,North,88.42,0
2420,6.2,12,1118,1,1,30,12,1,East,67.6,0
2421,4.48,15,1349,0,1,14,12,1,East,58.34,0
2422,1.01,49,1160,1,1,28,18,0,South,81.58,1
2423,7.38,20,2457,0,5,24,1,0,East,89.03999999999999,0
2424,8.0,10,233,1,5,30,10,1,South,79.0,0
2425,7.48,39,1963,0,4,7,17,0,East,118.34,1
2426,9.72,32,874,0,1,26,16,1,West,125.76,1
2427,2.56,53,448,0,3,19,15,1,North,99.98,1
2428,4.02,22,1145,0,1,3,9,1,North,65.16,0
2429,11.8,43,2014,1,1,26,4,0,West,158.9,1
2430,9.08,20,1922,0,1,7,20,1,South,102.64,0
2431,4.49,35,850,1,3,20,20,0,South,88.42,1
2432,1.57,35,1222,0,4,11,16,1,East,65.06,1
2433,11.79,56,343,1,4,15,17,0,East,178.32,1
2434,8.21,40,2191,1,2,22,20,1,South,125.68,1
2435,6.57,17,2380,1,3,17,19,0,North,78.06,0
2436,10.61,28,988,0,1,22,13,1,East,126.88,0
2437,11.48,13,879,1,5,5,9,0,South,111.34,0
2438,1.76,60,1255,1,2,13,15,0,West,104.08,1
2439,3.46,15,1309,1,5,19,3,1,East,50.18,0
2440,6.19,15,1998,0,4,5,1,1,North,72.02000000000001,0
2441,9.34,44,1312,1,2,15,2,1,West,140.72,1
2442,9.44,31,982,0,1,22,20,0,North,122.02,1
2443,10.74,25,2033,0,3,0,18,1,West,123.42,0
2444,10.66,43,2478,0,4,0,18,1,North,149.78,1
2445,3.82,28,362,1,3,22,13,1,North,72.56,0
2446,3.35,55,1748,0,2,24,3,1,North,109.3,1
2447,9.86,16,1568,0,3,15,15,1,West,102.88,0
2448,9.03,22,1894,0,3,22,20,1,North,105.24,0
2449,3.43,34,2388,1,1,16,3,0,West,78.44,1
2450,7.0,13,1535,1,2,11,3,0,East,75.5,0
2451,9.77,41,1366,1,2,4,3,1,South,139.66,1
2452,2.28,53,620,1,1,2,12,1,East,97.74,1
2453,7.24,39,505,0,3,13,3,1,East,116.42,1
2454,3.19,60,613,0,4,10,5,1,South,115.52,1
2455,4.41,31,476,1,5,13,19,0,East,81.78,1
2456,11.48,37,2442,0,4,26,16,0,East,147.34,1
2457,4.13,52,2183,1,1,0,17,0,East,111.03999999999999,1
2458,5.82,41,874,0,4,15,17,1,East,108.06,1
2459,6.34,27,938,1,5,30,14,0,West,91.22,0
2460,2.18,23,468,1,3,24,13,0,North,51.94,0
2461,7.54,53,441,0,1,16,8,1,East,139.82,1
2462,4.9,23,1404,0,4,6,5,0,South,73.7,0
2463,10.91,59,1718,1,3,9,13,0,North,175.78,1
2464,11.65,47,764,0,4,19,8,0,East,163.7,1
2465,8.97,55,1641,1,4,22,17,1,West,154.26,1
2466,1.78,30,2360,1,4,26,5,1,North,59.24,0
2467,3.15,46,1260,0,2,0,16,0,West,94.2,1
2468,8.16,53,2140,0,5,4,17,0,South,144.78,1
2469,6.63,17,2284,0,5,3,7,0,East,78.53999999999999,0
2470,4.8,55,2277,1,2,4,10,0,East,120.9,1
2471,4.47,43,1525,1,2,14,4,1,West,100.25999999999999,1
2472,8.61,25,1108,0,4,21,6,1,North,106.38,0
2473,2.7,28,2350,1,4,20,12,1,West,63.6,0
2474,5.53,54,359,0,2,20,12,0,East,125.24000000000001,1
2475,1.13,56,557,0,3,15,5,1,South,93.03999999999999,1
2476,5.51,19,1396,1,3,23,14,1,South,72.58,0
2477,8.19,41,1619,0,2,28,10,0,West,127.02,1
2478,6.13,47,2170,1,3,5,11,1,South,119.53999999999999,1
2479,11.75,28,1573,0,4,28,8,1,North,136.0,0
2480,8.7,48,548,0,5,15,11,1,South,141.6,1
2481,5.47,54,1221,1,5,23,5,0,East,124.75999999999999,1
2482,2.59,22,247,1,2,24,4,1,North,53.72,0
2483,5.4,59,930,1,2,13,13,0,South,131.7,1
2484,1.83,20,201,0,2,17,2,1,West,44.64,0
2485,8.02,44,1356,1,5,27,15,0,North,130.16,1
2486,4.85,21,1211,0,1,24,10,1,North,70.3,0
2487,11.31,48,1513,1,5,14,9,1,North,162.48000000000002,1
2488,9.84,34,2229,0,3,16,4,1,West,129.72,1
2489,2.79,56,1401,0,5,15,20,1,West,106.32,1
2490,11.05,48,888,0,1,21,10,0,South,160.4,1
2491,10.38,26,2246,0,2,2,5,0,South,122.04,0
2492,9.24,51,1932,1,1,26,6,1,East,150.42000000000002,1
2493,7.46,37,1020,1,5,24,18,1,East,115.18,1
2494,3.59,33,1689,0,3,6,14,1,North,78.22,1
2495,4.67,45,2003,0,5,4,2,0,East,104.86,1
2496,4.28,33,1823,1,1,12,1,0,West,83.74000000000001,1
2497,2.46,33,1097,1,5,11,5,1,East,69.18,1
2498,4.07,42,946,0,3,15,5,1,East,95.56,1
2499,8.44,49,499,0,1,4,18,0,North,141.01999999999998,1
2500,1.01,52,2323,1,2,25,10,0,South,86.08,1
2501,4.94,49,1117,1,4,19,1,0,North,113.02000000000001,1
2502,8.44,50,1163,0,3,7,1,0,North,142.51999999999998,1
2503,1.02,36,527,0,1,7,5,0,East,62.16,1
2504,9.71,32,838,1,2,23,19,1,West,125.68,1
2505,4.29,44,1140,0,3,21,4,1,West,100.32,1
2506,4.32,28,427,1,1,16,15,0,East,76.56,0
2507,5.68,58,775,1,1,24,12,0,North,132.44,1
2508,6.76,52,1224,1,4,10,10,1,North,132.07999999999998,1
2509,4.52,43,1325,0,4,24,14,0,North,100.66,1
2510,3.86,30,399,1,3,30,4,0,East,75.88,0
2511,7.99,32,1276,1,3,20,6,0,West,111.92,1
2512,8.01,48,1098,0,4,3,6,0,West,136.07999999999998,1
2513,11.17,27,1924,1,3,22,7,0,North,129.86,0
2514,2.19,33,1422,0,2,21,6,0,East,67.02,1
2515,6.18,21,2172,0,4,19,5,1,West,80.94,0
2516,3.04,25,2144,1,5,9,14,1,North,61.82,0
2517,9.84,53,588,1,4,9,14,1,South,158.22,1
2518,11.89,28,913,0,3,20,3,1,South,137.12,0
2519,5.82,22,2397,1,2,14,14,1,North,79.56,0
2520,11.34,39,2463,1,3,8,16,0,South,149.22,1
2521,7.51,33,926,1,1,18,10,1,West,109.58,1
2522,2.46,34,438,0,5,5,19,1,North,70.68,1
2523,6.05,57,1928,1,1,6,19,1,West,133.9,1
2524,1.23,48,1605,0,1,15,19,1,North,81.84,1
2525,7.14,13,2346,1,4,26,5,1,West,76.62,0
2526,4.4,43,837,0,3,5,8,0,East,99.7,1
2527,3.22,49,1228,1,3,2,11,1,East,99.26,1
2528,11.53,15,1971,1,3,16,19,1,North,114.74,0
2529,11.58,17,770,0,4,14,19,1,East,118.14,0
2530,3.83,36,378,1,4,17,16,1,South,84.64,1
2531,3.0,54,1463,1,3,4,19,1,West,105.0,1
2532,7.57,22,1681,0,1,8,3,0,North,93.56,0
2533,4.99,28,989,1,1,8,3,1,East,81.92,0
2534,11.66,31,343,0,1,8,1,0,North,139.78,1
2535,5.44,53,1590,1,1,13,16,1,East,123.02000000000001,1
2536,2.13,60,1656,1,1,5,17,0,West,107.03999999999999,1
2537,5.4,30,1720,0,4,1,1,1,East,88.2,0
2538,6.89,50,1091,1,2,6,12,1,North,130.12,1
2539,6.11,54,304,1,1,27,8,1,North,129.88,1
2540,11.04,58,1339,0,4,21,10,1,South,175.32,1
2541,8.08,25,1736,0,5,2,15,1,North,102.14,0
2542,5.24,14,1131,0,5,27,7,0,East,62.92,0
2543,5.81,29,526,0,3,14,19,0,West,89.97999999999999,0
2544,7.77,12,1333,0,4,2,15,1,West,80.16,0
2545,10.52,16,771,0,3,5,20,0,East,108.16,0
2546,3.84,22,1088,0,1,5,20,0,North,63.72,0
2547,7.91,40,271,1,3,29,2,1,West,123.28,1
2548,1.13,32,442,1,2,17,3,0,South,57.04,1
2549,11.94,25,2070,1,1,26,9,1,West,133.01999999999998,0
2550,8.49,32,2384,1,4,21,14,1,West,115.92,1
2551,10.86,24,537,0,2,7,17,1,West,122.88,0
2552,4.83,23,417,1,1,17,10,1,North,73.14,0
2553,5.91,56,2421,1,2,29,15,0,North,131.28,1
2554,5.76,51,2039,0,1,23,3,0,West,122.58,1
2555,8.85,48,1384,1,2,0,6,1,North,142.8,1
2556,4.57,10,913,1,2,24,4,1,West,51.56,0
2557,11.82,23,1415,0,1,4,1,1,West,129.06,0
2558,7.46,28,1233,1,1,20,19,0,West,101.68,0
2559,4.16,36,1201,0,2,1,13,0,West,87.28,1
2560,3.88,26,2362,0,4,21,14,0,North,70.03999999999999,0
2561,6.3,58,2250,0,2,25,12,0,East,137.4,1
2562,4.49,19,1810,1,2,15,17,1,North,64.42,0
2563,7.14,13,1534,1,1,4,9,1,North,76.62,0
2564,5.64,34,2473,0,4,25,5,0,South,96.12,1
2565,6.14,57,1395,1,5,9,5,1,North,134.62,1
2566,6.49,26,215,0,1,6,19,0,North,90.92,0
2567,1.22,15,925,1,5,2,17,0,North,32.26,0
2568,9.02,10,1266,0,2,7,4,0,South,87.16,0
2569,3.04,31,2424,1,5,25,20,1,North,70.82,1
2570,10.76,25,2204,0,2,23,5,0,North,123.58,0
2571,8.96,14,956,0,3,17,14,1,South,92.68,0
2572,2.28,16,406,0,3,13,4,1,North,42.239999999999995,0
2573,9.99,54,1840,0,3,7,15,0,South,160.92000000000002,1
2574,5.64,60,450,1,2,22,1,0,West,135.12,1
2575,8.59,31,1465,0,1,22,12,0,West,115.22,1
2576,2.79,40,1904,0,1,10,5,1,South,82.32,1
2577,8.66,43,1500,0,2,5,19,1,North,133.78,1
2578,5.09,58,1750,1,4,15,2,0,West,127.72,1
2579,10.14,58,866,0,3,14,5,0,East,168.12,1
2580,8.24,60,754,1,5,14,13,1,North,155.92000000000002,1
2581,9.64,47,551,1,3,1,17,0,East,147.62,1
2582,4.16,27,209,1,1,15,17,1,North,73.78,0
2583,3.64,53,601,1,5,11,13,0,South,108.62,1
2584,8.14,27,2360,1,1,24,6,0,North,105.62,0
2585,9.37,34,2453,1,3,20,13,0,East,125.96,1
2586,6.62,43,816,0,1,1,6,0,South,117.46000000000001,1
2587,11.78,57,357,0,2,17,16,1,North,179.74,1
2588,5.6,22,972,1,4,29,1,1,North,77.8,0
2589,5.01,21,945,0,3,19,5,1,East,71.58,0
2590,3.79,56,412,1,1,5,6,1,North,114.32,1
2591,1.57,41,488,0,3,1,8,0,West,74.06,1
2592,6.3,52,1965,1,3,8,10,1,East,128.4,1
2593,11.45,39,1017,0,4,23,20,1,North,150.1,1
2594,9.81,28,688,0,1,0,3,1,East,120.48,0
2595,7.92,57,2010,0,3,24,14,1,West,148.86,1
2596,7.97,28,2456,1,4,28,18,0,North,105.75999999999999,0
2597,10.88,42,740,1,2,0,12,1,East,150.04000000000002,1
2598,7.52,56,1677,1,1,21,17,0,East,144.16,1
2599,1.12,42,2367,0,1,14,5,0,East,71.96000000000001,1
2600,11.38,55,1937,0,3,18,11,1,East,173.54000000000002,1
2601,9.71,11,574,0,1,23,4,1,South,94.18,0
2602,8.87,47,1943,0,2,5,6,1,South,141.45999999999998,1
2603,6.99,36,617,0,2,4,1,1,North,109.92,1
2604,2.69,16,1061,0,2,16,13,0,East,45.519999999999996,0
2605,1.42,41,2387,0,5,21,11,0,East,72.86,1
2606,4.02,42,981,1,2,14,11,1,North,95.16,1
2607,6.25,34,1021,1,2,17,6,0,West,101.0,1
2608,3.76,15,1050,0,3,15,7,0,East,52.58,0
2609,8.96,14,335,0,4,11,12,0,East,92.68,0
2610,8.92,30,1794,1,3,12,5,1,West,116.36,0
2611,2.73,27,1329,0,1,21,3,0,North,62.34,0
2612,9.59,34,2387,1,1,15,10,0,South,127.72,1
2613,4.17,48,1510,1,5,14,12,1,East,105.36,1
2614,3.15,34,1037,1,5,16,3,0,East,76.2,1
2615,6.74,36,1654,0,4,24,12,0,South,107.92,1
2616,8.47,27,2260,1,1,30,15,1,South,108.26,0
2617,9.31,47,2367,1,5,11,7,0,South,144.98000000000002,1
2618,3.14,53,598,0,2,16,1,1,South,104.62,1
2619,10.34,53,1991,0,2,11,8,1,East,162.22,1
2620,2.35,49,492,0,1,6,8,1,South,92.3,1
2621,10.79,39,2104,1,4,27,5,1,South,144.82,1
2622,2.87,34,1092,0,3,27,19,0,North,73.96000000000001,1
2623,7.6,51,1541,0,4,9,5,0,North,137.3,1
2624,6.59,39,779,1,2,10,19,1,North,111.22,1
2625,2.3,49,2091,0,2,19,12,1,South,91.9,1
2626,9.29,35,1150,1,3,18,3,1,South,126.82,1
2627,11.37,25,812,0,3,24,12,1,East,128.45999999999998,0
2628,10.55,50,1033,0,4,13,14,1,South,159.4,1
2629,10.16,59,592,0,3,18,10,0,East,169.78,1
2630,10.61,21,2087,0,2,26,3,1,South,116.38,0
2631,5.5,59,484,0,2,30,1,1,West,132.5,1
2632,8.15,45,1206,1,4,18,9,0,East,132.7,1
2633,11.74,45,2250,1,5,29,12,0,East,161.42000000000002,1
2634,9.26,22,1076,0,2,28,9,1,West,107.08,0
2635,5.35,35,1119,0,2,5,17,0,North,95.3,1
2636,3.49,15,1664,1,1,24,9,1,West,50.42,0
2637,5.04,50,860,0,2,9,14,1,East,115.32,1
2638,7.99,29,401,1,3,9,6,1,West,107.42,0
2639,4.09,58,631,1,5,8,9,1,West,119.72,1
2640,11.34,16,1906,0,1,27,14,1,East,114.72,0
2641,2.84,58,1141,0,5,27,11,1,East,109.72,1
2642,11.77,47,1817,0,1,25,5,0,East,164.66,1
2643,4.01,51,293,1,1,10,2,0,North,108.58,1
2644,5.49,59,1793,0,5,27,17,0,West,132.42000000000002,1
2645,3.45,12,1064,0,1,20,10,1,West,45.6,0
2646,4.38,28,279,0,3,28,19,1,North,77.03999999999999,0
2647,11.26,42,717,0,3,7,8,1,South,153.07999999999998,1
2648,2.38,41,1091,1,2,2,3,0,North,80.53999999999999,1
2649,8.18,32,1285,1,3,6,13,0,South,113.44,1
2650,8.36,16,1785,0,1,22,3,0,South,90.88,0
2651,5.04,54,971,1,3,6,7,1,East,121.32,1
2652,5.74,30,2321,1,2,7,17,0,East,90.92,0
2653,4.93,36,629,1,4,22,16,0,North,93.44,1
2654,7.43,59,2229,1,4,9,3,0,South,147.94,1
2655,3.81,29,1058,0,3,15,17,1,North,73.98,0
2656,11.98,54,1622,1,3,0,11,1,North,176.84,1
2657,11.84,16,763,0,5,28,3,1,North,118.72,0
2658,9.01,46,310,0,5,15,13,0,West,141.07999999999998,1
2659,5.48,39,1096,1,3,0,12,1,North,102.34,1
2660,3.65,15,1498,0,4,15,12,1,North,51.7,0
2661,2.46,39,1878,0,1,7,19,1,East,78.18,1
2662,3.34,41,2363,0,1,22,11,0,East,88.22,1
2663,1.93,45,1207,1,2,4,20,0,East,82.94,1
2664,2.1,37,640,1,1,3,11,1,South,72.3,1
2665,8.49,43,284,0,2,22,5,0,West,132.42000000000002,1
2666,1.1,12,1080,1,2,26,5,0,South,26.8,0
2667,1.61,50,970,0,1,30,20,0,West,87.88,1
2668,7.73,33,1965,0,1,1,10,1,North,111.34,1
2669,5.22,11,211,1,1,19,11,1,North,58.26,0
2670,11.34,13,646,1,3,8,4,1,West,110.22,0
2671,6.72,19,725,1,3,27,7,0,East,82.25999999999999,0
2672,3.07,31,2456,0,4,29,16,0,South,71.06,1
2673,4.73,25,2367,1,4,30,9,0,North,75.34,0
2674,6.95,40,1633,1,2,23,2,1,East,115.6,1
2675,4.26,10,495,1,4,5,7,0,East,49.08,0
2676,1.26,60,2480,1,5,27,10,0,East,100.08,1
2677,2.41,18,2006,0,2,14,8,0,North,46.28,0
2678,8.12,42,1553,0,3,17,9,0,East,127.96,1
2679,2.19,26,2022,1,1,25,14,0,West,56.519999999999996,0
2680,7.63,59,1468,1,4,23,17,0,East,149.54,1
2681,2.76,38,962,1,3,15,16,0,North,79.08,1
2682,2.9,24,1744,0,3,30,12,1,South,59.2,0
2683,7.81,15,2179,1,3,2,19,1,South,84.97999999999999,0
2684,10.48,55,2307,0,1,11,3,0,East,166.34,1
2685,2.73,43,1272,0,4,13,13,0,South,86.34,1
2686,10.47,21,676,1,5,11,5,1,East,115.26,0
2687,2.25,46,1075,1,2,16,16,0,South,87.0,1
2688,3.18,40,1546,1,3,16,16,0,East,85.44,1
2689,6.38,59,411,1,5,28,8,0,South,139.54,1
2690,10.36,59,1584,0,2,30,7,0,North,171.38,1
2691,11.21,12,1499,0,3,18,2,1,West,107.68,0
2692,4.85,48,2288,0,4,2,10,0,East,110.8,1
2693,2.15,58,1376,1,3,19,19,1,North,104.2,1
2694,11.59,24,1607,0,2,5,19,1,South,128.72,0
2695,2.33,43,1460,0,5,17,3,1,North,83.14,1
2696,3.36,18,1184,1,3,26,13,1,South,53.879999999999995,0
2697,11.71,43,2179,1,2,16,7,1,East,158.18,1
2698,7.45,24,270,1,5,14,12,0,North,95.6,0
2699,11.04,18,633,1,3,25,16,0,East,115.32,0
2700,10.94,45,1521,0,4,4,17,0,East,155.01999999999998,1
2701,3.26,23,2196,1,5,11,9,1,West,60.58,0
2702,11.06,38,627,1,2,23,13,0,West,145.48000000000002,1
2703,8.01,51,745,0,1,19,1,0,North,140.57999999999998,1
2704,11.06,45,2070,1,5,2,19,0,East,155.98000000000002,1
2705,11.58,56,392,1,3,2,8,1,East,176.64,1
2706,8.85,37,877,0,4,16,2,0,South,126.3,1
2707,6.7,41,1493,0,1,17,6,0,West,115.1,1
2708,8.16,28,1904,1,5,4,18,1,East,107.28,0
2709,11.18,47,2469,1,4,12,15,1,West,159.94,1
2710,5.61,55,1249,0,1,0,15,0,South,127.38,1
2711,7.61,56,1869,1,2,8,7,1,East,144.88,1
2712,6.55,50,1297,1,1,10,3,0,West,127.4,1
2713,11.79,32,872,0,4,6,14,0,South,142.32,1
2714,10.64,41,2286,0,1,10,18,1,North,146.62,1
2715,5.46,54,1931,1,3,5,9,0,South,124.68,1
2716,5.17,38,1295,1,4,24,15,0,East,98.36,1
2717,11.53,39,2202,1,1,27,8,0,East,150.74,1
2718,3.22,21,860,0,1,21,8,0,North,57.260000000000005,0
2719,11.25,45,510,0,4,26,4,1,North,157.5,1
2720,3.41,52,379,1,4,27,3,0,West,105.28,1
2721,4.64,56,2018,1,4,15,5,0,East,121.12,1
2722,10.09,29,2444,1,5,26,19,0,South,124.22,0
2723,3.94,17,1952,1,4,11,11,0,West,57.019999999999996,0
2724,4.08,19,1058,0,4,24,9,0,West,61.14,0
2725,5.21,21,1095,1,5,14,5,0,East,73.18,0
2726,3.69,45,789,0,4,1,12,1,East,97.02,1
2727,11.3,18,1689,1,1,16,3,0,East,117.4,0
2728,11.51,28,1780,1,5,26,2,1,North,134.07999999999998,0
2729,11.85,42,469,1,4,28,10,1,South,157.8,1
2730,11.78,60,755,0,5,14,12,1,South,184.24,1
2731,1.61,37,1379,1,1,9,4,1,South,68.38,1
2732,2.59,37,2074,1,2,25,13,0,East,76.22,1
2733,6.6,45,1661,0,4,8,12,0,South,120.3,1
2734,10.55,53,391,0,1,26,17,0,West,163.9,1
2735,6.37,59,1243,0,3,2,20,1,West,139.46,1
2736,3.37,25,1983,1,1,17,2,1,North,64.46000000000001,0
2737,5.26,54,1499,1,2,29,7,0,South,123.08,1
2738,11.28,11,698,0,2,17,9,1,East,106.74,0
2739,11.93,49,2041,1,2,12,18,0,North,168.94,1
2740,5.44,17,1967,1,1,20,16,0,North,69.02000000000001,0
2741,4.17,41,344,1,5,1,3,1,South,94.86,1
2742,4.43,56,687,1,4,19,9,1,North,119.44,1
2743,10.84,60,1325,1,5,13,18,0,East,176.72,1
2744,1.9,26,907,0,1,27,1,0,South,54.2,0
2745,4.71,34,1148,1,5,16,6,1,East,88.68,1
2746,2.6,17,1051,0,3,30,14,1,South,46.3,0
2747,10.02,11,2326,1,3,9,1,1,North,96.66,0
2748,6.63,28,1881,0,4,28,17,0,West,95.03999999999999,0
2749,11.78,10,1675,1,1,18,14,0,West,109.24,0
2750,5.81,40,2137,1,5,11,13,1,East,106.47999999999999,1
2751,6.13,56,2023,0,4,25,17,0,North,133.04,1
2752,4.95,29,419,1,1,4,14,0,East,83.1,0
2753,11.7,34,1592,1,4,8,18,0,North,144.6,1
2754,6.5,22,2302,1,3,29,12,0,East,85.0,0
2755,3.34,27,1278,0,1,9,3,1,North,67.22,0
2756,8.16,52,1431,1,3,15,3,0,North,143.28,1
2757,6.67,11,2145,1,5,0,6,1,West,69.86,0
2758,9.14,40,1984,1,1,24,14,1,East,133.12,1
2759,4.37,29,1453,0,1,30,6,1,South,78.46000000000001,0
2760,6.55,37,1117,0,5,13,15,0,West,107.9,1
2761,10.72,31,1586,0,4,24,10,0,North,132.26,1
2762,2.81,60,755,0,4,25,11,0,North,112.48,1
2763,9.76,30,732,0,1,27,5,1,East,123.08,0
2764,2.61,25,2347,1,4,18,20,0,West,58.379999999999995,0
2765,9.89,30,1257,1,2,27,5,1,South,124.12,0
2766,1.59,25,1286,0,1,1,8,1,East,50.22,0
2767,4.5,40,793,0,2,28,11,1,North,96.0,1
2768,7.23,18,1717,1,3,16,4,1,North,84.84,0
2769,5.53,31,1028,0,1,21,10,0,South,90.74000000000001,1
2770,10.72,60,1023,1,1,16,16,0,South,175.76,1
2771,7.67,36,2018,1,1,0,20,0,North,115.36,1
2772,5.15,59,960,0,4,28,17,1,East,129.7,1
2773,11.31,49,760,1,1,0,14,0,North,163.98000000000002,1
2774,2.23,17,746,0,1,18,14,0,West,43.34,0
2775,6.16,19,1819,1,1,29,1,0,West,77.78,0
2776,5.55,34,2212,1,3,2,19,0,South,95.4,1
2777,8.2,52,245,1,1,6,12,0,East,143.6,1
2778,1.14,30,456,1,4,3,20,0,East,54.12,0
2779,5.39,45,292,1,5,24,8,1,West,110.62,1
2780,10.96,43,2175,0,2,2,16,1,North,152.18,1
2781,7.49,51,2360,1,3,8,11,0,North,136.42000000000002,1
2782,10.13,21,1189,0,2,29,6,1,South,112.54,0
2783,9.93,52,1835,1,5,23,4,0,South,157.44,1
2784,10.93,21,2097,1,2,5,3,0,North,118.94,0
2785,2.87,42,2277,1,1,5,8,0,North,85.96000000000001,1
2786,8.52,43,1421,0,2,3,4,0,East,132.66,1
2787,10.21,37,1497,0,3,17,14,1,East,137.18,1
2788,1.35,59,2130,1,1,2,15,0,West,99.3,1
2789,8.65,34,1743,1,1,8,2,1,South,120.2,1
2790,3.97,40,1527,0,5,23,17,0,West,91.76,1
